number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
35;115.9;115.9;0.4;0.006765053843288839;0.009903115390095842;0.004807356189378662;the
36;199.0;177.4;0.9;0.011282890991546715;0.014025531538396118;0.01143020028316425;table,
37;452.3;260.8;1.8;0.032419935335679155;0.026244283560693492;0.02728816895898454;surrounded
38;23.4;23.4;0.1;0.0009623689080814311;0.0014446227929373998;0.0009615384615384616;by
39;313.4;199.3;1.6;0.019973215527730875;0.017896327615014345;0.024649862820678395;various
40;108.4;80.0;0.7;0.006457485642059893;0.006722114456855266;0.008881921470840496;food
41;151.6;128.3;0.7;0.007982507084434544;0.009909092733721323;0.008755658844577869;items,
42;380.3;196.7;2.1;0.024315147033229255;0.01639059130595037;0.0293615993519374;including
43;53.3;53.3;0.1;0.0036718104160925876;0.005433785299215007;0.0013888888888888887;a
44;295.8;189.2;1.4;0.018180251132425142;0.014899072843845878;0.01932316078707981;plate
45;129.3;103.4;0.7;0.007820425406158557;0.008721950776689377;0.0093458177278402;of
46;357.0;181.0;1.7;0.020466411005394782;0.014906476736246746;0.022466539199854776;doughnuts,
47;0.0;0.0;0.0;0.0;0.0;0.0;a
48;397.4;263.3;1.2;0.02353540088517868;0.02145464807071618;0.016062939678277727;bagel,
49;68.4;68.4;0.2;0.003274499334572569;0.004621057100679672;0.002476689976689977;and
50;111.6;111.6;0.4;0.007713450722194595;0.01011005794488877;0.0076212645032869755;a
51;300.1;211.7;1.3;0.01824438911718448;0.017711592379227297;0.017277754804173828;cup
52;98.4;80.0;0.4;0.006104130727191032;0.006711924772977161;0.005095675859720804;of
53;298.3;194.9;1.3;0.017975192625436474;0.01642202596501958;0.017369104777546274;coffee.
54;292.6;181.0;1.2;0.02031472606003846;0.01665909875937713;0.020954209336231808;There
55;70.0;70.0;0.3;0.0038091405817526334;0.005175661952497222;0.0039840970730160965;are
56;313.3;185.1;1.6;0.02195323817993821;0.018900784627847105;0.02395916271618519;also
57;88.3;88.3;0.4;0.0059517837074913255;0.008108332750460598;0.005811890456287008;a
58;165.1;126.8;0.7;0.009594715605408848;0.010917029554446647;0.009645250582750583;few
59;320.0;273.3;1.1;0.021624857098094193;0.025026794363680337;0.017116915643334667;other
60;508.4;214.2;2.1;0.03005918111518019;0.01865128669969082;0.028024456370397865;doughnuts
61;278.3;195.0;1.2;0.019173003173273712;0.017494301826924893;0.017388817352736376;scattered
62;244.2;134.2;1.2;0.013606477572428282;0.010653846123957774;0.015655769501711;around
63;85.1;65.1;0.4;0.004545727847242505;0.005149083272454447;0.00495882277834525;the
64;216.7;136.7;0.9;0.011806794212450886;0.011273679693938707;0.01207961578651234;table,
65;329.3;173.4;1.6;0.01944906445746668;0.01525732056812509;0.021148335612254637;indicating
66;46.7;46.7;0.3;0.003018527997077149;0.0038222978905516672;0.004476689976689976;that
67;270.2;148.4;1.3;0.01615605057405702;0.012000030745166217;0.017262808997795438;they
68;127.5;87.5;0.5;0.006030683836899216;0.0065666883995220025;0.005920361239883712;are
69;60.1;60.1;0.3;0.003823216916120474;0.004986584789548064;0.004181066769985794;part
70;145.0;130.0;0.7;0.008351553394615348;0.01041074114913695;0.009435512755035227;of
71;79.9;79.9;0.3;0.003814696809524464;0.005405215523102439;0.0032214976035200753;the
72;210.2;158.5;1.0;0.011639511826929724;0.012990694917323043;0.012241235767654792;meal.
73;170.0;150.0;0.7;0.012724933890333953;0.015285791414244984;0.011362523244545716;The
74;220.1;176.7;1.0;0.014923934540086146;0.01630797370010901;0.016151544559986054;scene
75;16.7;16.7;0.1;0.0006700906829307439;0.001153872728528985;0.0011363636363636363;is
76;238.2;171.6;1.1;0.014387834084175054;0.014913366909350464;0.014565349855813824;warm
77;124.9;99.9;0.6;0.006166896749454853;0.007266142030398831;0.007240507329426353;and
78;235.8;187.5;1.0;0.013985227121543528;0.016223649277086326;0.01362934765576668;inviting,
79;455.1;192.6;2.1;0.026052940036517952;0.016909125634800046;0.027515057005395048;showcasing
80;0.0;0.0;0.0;0.0;0.0;0.0;a
81;253.9;170.6;1.2;0.014631781184135006;0.014246703566317825;0.015757269047733016;father
82;95.1;95.1;0.5;0.0066031283375858245;0.008586617401349753;0.006980967300489772;and
83;79.1;79.1;0.3;0.004876554380360093;0.0063965455842197785;0.0040276359096583815;son
84;215.2;155.1;1.1;0.013476821211232745;0.012953346196518913;0.015234635080576575;enjoying
85;51.8;51.8;0.2;0.0039356084596148;0.0049041170991398625;0.003286637931034483;a
86;111.6;83.3;0.6;0.007169240380551965;0.007242760459414925;0.00806965015321757;casual
87;160.7;127.4;0.6;0.008086771227770847;0.008966471991384398;0.0069838401299075455;meal
88;228.3;178.3;0.6;0.013958922106139087;0.015840640791314996;0.00889269853709509;together.
