number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
25;15.0;15.0;0.1;0.0011483693155718878;0.0016053082191780823;0.0014705882352941176;|
26;156.6;156.6;0.7;0.011874007075344698;0.014254659936191062;0.010599593176604773;would
27;128.3;128.3;0.6;0.007967003480556003;0.01032997641062268;0.008240745003687332;need
28;106.6;106.6;0.5;0.006857243023381418;0.009268947430453226;0.006813769825084089;to
29;139.9;139.9;0.7;0.009675154881666717;0.012235937659785156;0.009920476028896794;know
30;81.7;81.7;0.3;0.005145912097232286;0.006705402775932316;0.0040974161083899684;the
31;360.1;226.7;1.6;0.023017750758536213;0.019860543055136768;0.021848439989181866;dimensions
32;16.7;16.7;0.1;0.0011814644499469403;0.0015753230827280445;0.001282051282051282;of
33;91.7;91.7;0.4;0.006410771089866446;0.008050364737032422;0.006496170002470966;the
34;168.4;168.4;0.8;0.012658092795926215;0.01622142536897045;0.011549514968416264;coin,
35;150.1;130.1;0.8;0.008907078314417866;0.010280412904198458;0.010855334430922878;which
36;269.0;225.6;1.3;0.01954599455044611;0.021256101357914076;0.018020531654632164;appears
37;16.6;16.6;0.2;0.0015322023069214209;0.0018824283804696842;0.003365384615384615;to
38;25.0;25.0;0.1;0.0017505776906379105;0.001889501927291966;0.0017543859649122805;be
39;43.3;43.3;0.2;0.002174337217986243;0.0031648897546186646;0.0020098482564566375;a
40;265.7;168.2;1.3;0.016413781601909896;0.014891308040340251;0.0173135977434729;U.S.
41;209.1;163.2;1.2;0.013123408560944377;0.013510027919704352;0.01527430591775222;penny.
42;122.5;105.8;0.7;0.008211181544294809;0.009287796326473018;0.00964738016302692;U.S.
43;225.8;165.8;1.2;0.014319787027515924;0.014381252164301219;0.015414995295704184;pennies
44;111.6;111.6;0.5;0.00699518390027914;0.009535929042434176;0.006345669660823089;have
45;13.4;13.4;0.1;0.000706080725050058;0.0010299769408147579;0.0009345794392523364;a
46;153.3;153.3;0.7;0.009924620637698094;0.012765947108301747;0.009591528660475742;diameter
47;115.9;115.9;0.6;0.007324323216575074;0.00977846645907714;0.008240745003687332;of
48;87.4;87.4;0.5;0.0055202675680760035;0.007575668508033791;0.006472069082997159;0.75
49;242.4;155.7;1.3;0.016939890892143677;0.014836644422323932;0.01740702340848844;inches
50;419.5;197.7;1.5;0.027744469810475885;0.017466962165970306;0.020010547508423803;(19.05
51;200.7;128.3;1.1;0.013682289836559131;0.011075475991751493;0.016134474274982297;mm).
52;23.3;23.3;0.1;0.0016483905199858508;0.0021979058579379303;0.001282051282051282;By
53;375.1;187.6;2.0;0.02668148677996875;0.017140064949785854;0.02876186660597016;comparing
54;28.3;28.3;0.2;0.0018522759937660584;0.002524585262031681;0.002216630721303618;the
55;242.5;194.9;1.2;0.015528968712158836;0.016789640469588776;0.015414995295704184;bow!
56;130.2;113.5;0.8;0.00917831425398111;0.010295022249032091;0.011245904402607126;with
57;56.6;56.6;0.4;0.003435521709960786;0.0042987161601646005;0.00517268492559427;the
58;230.2;215.2;0.9;0.015909990984360946;0.019097086565394095;0.012735840855235481;penny,
59;128.6;66.8;0.7;0.008907821833454437;0.0060705402311219325;0.009804294285140255;we
60;163.5;145.1;0.9;0.011799477586862634;0.013708547361278984;0.012799514968416265;can
61;210.1;190.1;0.8;0.01315707838418878;0.015331631675193653;0.010793196899854113;visually
62;213.3;181.8;1.2;0.014835054278604381;0.01605942497908064;0.01623452285859038;estimate
63;105.0;105.0;0.5;0.005949108125431033;0.007682326711339535;0.0067701567683932165;that
64;71.7;71.7;0.4;0.005023770139084402;0.006652282339329326;0.005676363476811022;the
65;168.3;145.0;0.9;0.010820174954721503;0.011791759628003539;0.012123579942527022;bowl
66;15.0;15.0;0.1;0.0007903888713246918;0.0011529592621060721;0.0009345794392523364;is
67;262.6;171.7;1.3;0.016254797130930677;0.014690861892233658;0.017534670164097772;slightly
68;77.5;77.5;0.5;0.0050334169582413844;0.006483595139095938;0.007103338655414267;more
69;195.9;145.1;1.1;0.01401415781506509;0.013473138223598117;0.015251611658716416;than
70;254.2;178.4;1.1;0.01631779193634078;0.01533082838259767;0.014739094268023759;twice
71;99.9;81.6;0.6;0.0072669420725262526;0.007443000528373095;0.008328775286809864;the
72;410.0;225.0;1.7;0.026198503928159422;0.019418269789950787;0.023116964463559757;diameter
73;15.0;15.0;0.1;0.0017078446999886144;0.001987018148099086;0.0020833333333333333;of
74;126.5;108.2;0.6;0.007256595218727009;0.008368338297553598;0.007485200369132694;the
75;212.6;212.6;0.8;0.014310659211588111;0.017811293658674406;0.011062116895769858;penny,
76;161.9;155.2;1.0;0.011057043191979596;0.013349820898903858;0.013752618882046494;making
77;98.4;98.4;0.4;0.005224739105627262;0.006974020772620468;0.005014234221368918;the
78;120.0;95.0;0.6;0.007749888215833803;0.007680402372149802;0.008450166756376424;bowl
79;224.9;156.5;1.2;0.013508963313708466;0.012686181710745936;0.016335157027230755;approximately
80;199.2;150.9;0.7;0.014386448506236063;0.013571530770967528;0.009996183365380874;1.5
81;71.6;71.6;0.3;0.0047678639742286975;0.0061642581038343245;0.004545243157055541;to
82;64.2;64.2;0.3;0.004782125104704148;0.005689996883333421;0.003896640709286826;2
83;230.8;135.8;1.1;0.015385439342316213;0.01087797609331567;0.014997664213083914;inches
84;42.5;42.5;0.3;0.00273144019013262;0.003753926204847693;0.00412903893951947;in
85;296.6;219.9;1.0;0.017278081530351617;0.018179437762651206;0.013622144268275165;diameter.
86;219.8;131.6;1.3;0.016198364590097658;0.011735619953228459;0.01849059685192696;However,
87;39.2;39.2;0.2;0.0017842812337897835;0.0026115610265177586;0.0023252688172043013;this
88;119.9;98.3;0.5;0.007461198275857996;0.008101500151567156;0.0062973379002014595;is
89;10.8;10.8;0.1;0.0005057837306233317;0.0007337454990148787;0.001075268817204301;a
90;257.5;160.9;1.1;0.01671181600269098;0.014598235198361917;0.015076452024998934;rough
91;341.9;165.1;1.2;0.019761570090157988;0.0142399803445349;0.015493118691665603;estimate,
92;98.3;66.7;0.4;0.004968603130170427;0.005172637098086817;0.004905167674546454;and
93;35.0;35.0;0.2;0.0030905521990842464;0.0033920346888541763;0.0032952431570555407;the
94;200.3;150.2;1.1;0.012486141413795393;0.012454629735658727;0.014323017549007755;actual
95;31.7;31.7;0.2;0.0020908921942286093;0.002568470863189616;0.0031367924528301885;size
96;281.8;183.4;0.9;0.017451629195600005;0.016224352938103797;0.011775679648806296;could
97;197.4;130.8;0.5;0.011373450977067262;0.011902798059795534;0.006313618378771807;vary.
