number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
80;76.6;76.6;0.3;0.003866129817866551;0.005304303159868221;0.0029286074638991536;on
81;63.3;63.3;0.3;0.0024395975593858718;0.0037128303839170872;0.002538929267767145;a
82;174.9;142.3;0.9;0.009031951797231824;0.009576133850176192;0.009518740599858714;stick
83;73.3;63.3;0.4;0.0023396028043889796;0.003373147969936609;0.0028964896995587533;or
84;135.8;110.8;0.6;0.004715621001205332;0.006339766724157403;0.004824693908071427;pole
85;363.9;228.9;1.4;0.01644442437996182;0.015110744364001361;0.013533430496791241;suggests
86;91.8;91.8;0.5;0.004808540899165844;0.0062623320806913406;0.005415220968290021;that
87;132.6;132.6;0.6;0.00569868691334377;0.008170581073578735;0.0059644633925324455;this
88;161.9;111.8;0.8;0.005924283641360996;0.0065231016493905334;0.006495182673251727;could
89;53.3;43.3;0.4;0.0019510610193201009;0.00255815525875584;0.0035382009295052775;be
90;95.1;95.1;0.4;0.003997246398669047;0.005899570661025759;0.0036863913466830362;a
91;276.9;206.8;1.4;0.01277672272258526;0.013587438297237997;0.012964680848868019;creative
92;13.3;13.3;0.1;0.0008843673116563601;0.000989141752193961;0.00125;or
93;194.8;154.0;1.0;0.008079067302106184;0.009296877261179434;0.009206439511673261;artistic
94;400.7;199.0;1.9;0.015970504985181704;0.01246650805692953;0.018302001564139816;representation
95;150.8;52.5;0.4;0.004194825552872795;0.0027202848295161267;0.002986949542885058;of
96;370.0;211.8;1.3;0.01410110657718587;0.013631141090768416;0.011334309612060531;surfing,
97;43.3;43.3;0.2;0.0025482159173321173;0.0033597993141178902;0.002631189948263119;or
98;285.7;224.9;1.2;0.011236740473039346;0.01364183018304351;0.011150878810652203;perhaps
99;0.0;0.0;0.0;0.0;0.0;0.0;a
100;369.1;197.5;1.1;0.011712844938103203;0.011286624773826137;0.008569219208532243;unique
101;254.9;114.9;0.9;0.008569389567414888;0.007075261877204078;0.008226178931998906;form
102;138.1;121.5;0.6;0.005532509418311926;0.007031948258273744;0.005135281283608103;of
103;333.2;223.3;1.4;0.012118657474013413;0.013002555681160547;0.011300038593958329;entertainment
104;25.0;25.0;0.1;0.0005672149744753261;0.0011847218273149465;0.0006211180124223602;or
105;408.3;189.2;1.8;0.015521640682402091;0.011532415758070744;0.016687078886347913;advertisement.
106;18.3;18.3;0.1;0.0005089129286131427;0.0008984681853888453;0.0005494505494505495;The
107;246.6;178.3;1.1;0.010685700067096746;0.011521893347098754;0.009710850641786156;image
108;194.7;129.8;0.9;0.007449278990340919;0.008172774780472607;0.007774942347182209;captures
109;55.0;55.0;0.3;0.0032707978736115422;0.0039056867347594866;0.003468137254901961;the
110;210.0;168.3;0.8;0.009171511625852483;0.010862028144189682;0.0073621576680931835;essence
111;85.0;68.3;0.4;0.0037401595169021633;0.004625206375685008;0.004102084509693205;of
112;202.5;178.3;1.0;0.008799515812211266;0.010295835206670444;0.010777358728754603;surfing,
113;313.3;172.5;1.4;0.013654415171538748;0.01110334446261781;0.01384825458346913;highlighting
114;58.3;33.3;0.3;0.002384784575166713;0.0023294369159603096;0.0028918390449727284;the
115;340.7;196.5;1.4;0.012040266037383299;0.011462719401625032;0.011808697926848837;excitement
116;23.3;23.3;0.1;0.001549305139969413;0.0017328573553473153;0.00125;and
117;115.9;89.3;0.5;0.0044771916678630575;0.005256510776116134;0.004657498197129364;thrill
118;77.5;77.5;0.4;0.0027972481320511686;0.004316510216335191;0.00338870581677487;that
119;145.1;123.4;0.6;0.0052854904784451085;0.0068962391102883516;0.005206948746579914;comes
120;18.3;18.3;0.1;0.0009386059393752885;0.0012346511941708272;0.0010416666666666667;with
121;135.1;90.1;0.5;0.004639445322313153;0.005208017373480119;0.00366280458671763;the
122;220.9;88.4;0.9;0.006621439630743501;0.00510074091378013;0.007204898580207497;sport,
123;13.3;13.3;0.1;0.0003017583664208735;0.0006302720121315515;0.0006211180124223602;as
124;115.1;81.7;0.6;0.004603635195363086;0.004527187538400613;0.005063405695428167;well
125;24.2;24.2;0.2;0.0006345823015141544;0.0011753301381394958;0.0011705685618729096;as
126;110.7;62.4;0.6;0.0049537808259594775;0.003923805538236253;0.00518981018981019;the
127;86.9;52.6;0.5;0.0029489849199792343;0.0030286174172812225;0.0035176077119811132;skill
128;99.1;64.1;0.6;0.004084814834693658;0.00405029740311332;0.004832189868954575;and
129;181.8;143.4;0.8;0.006427770813970701;0.007953082179734219;0.006442307590634411;agility
130;168.3;151.6;0.7;0.0058375136345610226;0.008325887732403578;0.005890995092390966;required
131;78.4;78.4;0.4;0.0027345057218382796;0.00413113389157193;0.0035441640674908877;to
132;163.5;80.1;0.5;0.005237793006726095;0.0046452906793984896;0.0035911371237458195;perform
133;83.4;83.4;0.4;0.0034427997650974076;0.004800195498972509;0.004036380184707004;such
134;109.1;33.3;0.6;0.002837882376186391;0.0016135706544273085;0.0035117056856187297;a
135;378.4;140.9;1.3;0.015408139215897131;0.00790079742666869;0.01201091673563943;feat.
