number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
41;220.1;140.1;1.1;0.014276523627098197;0.013112301580703672;0.015967697485692843;selves
42;84.2;84.2;0.4;0.005538758127883513;0.007038354755297303;0.006235670161808517;and
43;208.2;98.4;1.0;0.011085254527301799;0.008812268504417806;0.012731082127366958;achieve
44;71.6;71.6;0.3;0.006489089954592441;0.008020492029005417;0.005281777046482928;a
45;97.5;75.8;0.5;0.005569153404324472;0.006504243330159687;0.0067951571144843235;state
46;76.0;66.8;0.4;0.004092536855418454;0.005591725400756704;0.004530075187969924;of
47;281.0;170.1;1.3;0.017818466238964634;0.015606129236788474;0.018120887627521336;mindfulness.
48;129.9;129.9;0.7;0.009744748737300305;0.012462804261116052;0.011008397434535789;This
49;252.4;200.8;1.2;0.01769306588925807;0.020198752119899896;0.01737737436955046;practice
50;94.2;94.2;0.4;0.006326698759639417;0.00815894787546224;0.006110553533154152;can
51;258.5;218.5;1.1;0.020728308091854587;0.02202849714633732;0.017465227692697902;lead
52;55.0;55.0;0.2;0.004252574816119981;0.005298189077080377;0.003256302521008403;to
53;331.6;228.3;1.5;0.024515465380980386;0.021878292621110712;0.022727753157429247;personal
54;185.6;140.6;1.0;0.013642196664841696;0.013703225007421807;0.015633676890558865;growth,
55;326.0;195.3;1.6;0.022664521641255174;0.019815852256165008;0.024181343426808992;relaxation,
56;158.4;100.0;0.8;0.010616469898251924;0.009209117360461557;0.012075660924399899;and
57;220.7;127.4;1.1;0.013889320681784455;0.012341453767786035;0.015824850331484043;stress
58;305.0;195.0;1.4;0.021153309262696107;0.020116807113469654;0.020795756618179805;reduction.
59;104.2;104.2;0.4;0.006676095037410202;0.008734228789142776;0.006211631700270055;The
60;250.0;228.3;1.0;0.016993249991008152;0.021670200601637477;0.014776296202434558;image
61;90.1;90.1;0.4;0.0072913235670950234;0.009115850893981817;0.006559962614638705;also
62;337.4;230.7;1.3;0.01959838620239525;0.019999845129567227;0.01741193359136142;suggests
63;61.7;61.7;0.2;0.003188527506939008;0.004526324367585733;0.002786377708978328;that
64;100.0;76.6;0.5;0.007105634504746934;0.007536422823553895;0.007842547224374434;the
65;197.7;177.7;0.8;0.013359302634931894;0.016532422154251363;0.011452120378258733;Om
66;271.0;189.3;1.3;0.018671644352213912;0.01796431156784686;0.01880765461562018;chanting
67;66.6;36.6;0.2;0.00296;0.0024209551527979893;0.002631578947368421;is
68;179.1;179.1;0.8;0.014435924548862573;0.018526713556388748;0.012692500419970628;being
69;245.8;184.2;1.0;0.014844461426580108;0.01601242335025227;0.014190999341070168;used
70;35.0;35.0;0.2;0.0027462472047381195;0.003671297978402084;0.002985739750445633;as
71;116.7;60.0;0.3;0.005049158726641554;0.004292635226955513;0.0033458646616541356;a
72;214.9;193.3;1.0;0.016224133145795294;0.01959447432867604;0.015794004179369124;tool
73;45.8;45.8;0.2;0.0031213101882485946;0.003971069695932071;0.0030330882352941177;for
74;190.8;117.6;1.0;0.013592756840252579;0.01149957612012551;0.014704945212020685;positive
75;201.5;124.9;1.1;0.01444776299927431;0.011870656235987926;0.015720213355826563;transformation,
76;95.1;88.4;0.5;0.006024789906389667;0.007885952272006103;0.0063930153965531325;which
77;90.9;90.9;0.5;0.007071713835096326;0.00958451866594467;0.007440405506443243;can
78;61.7;61.7;0.3;0.004780282045145204;0.005650511119451435;0.004987753991291727;be
79;140.2;123.5;0.7;0.010393417897337205;0.012605035783113403;0.00981826938784486;achieved
80;103.4;103.4;0.5;0.007521888444587413;0.009767144488582959;0.007217191220728956;through
81;156.9;95.1;0.9;0.012113605042373831;0.010271770716438278;0.012371999070112277;meditation
82;43.3;43.3;0.2;0.0021268672262022515;0.003396273894399428;0.0022767857142857143;and
83;206.1;139.3;0.8;0.012275343429518528;0.01385179026971664;0.009708379277954749;mindfulness
84;170.0;116.0;1.0;0.013025010942503763;0.011423454072327064;0.01510700580865675;practices.
