number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
61;108.5;108.5;0.4;0.0045548425239806;0.007415460732171131;0.004018868119337098;the
62;252.4;125.7;1.2;0.011621934180971159;0.00912929876981208;0.012024746252662897;collage.
63;196.7;133.4;1.0;0.009516407919126998;0.010528136528923853;0.010878735184635986;The
64;404.9;194.2;2.1;0.020826272540162886;0.016022458359450712;0.023616587562753633;skateboarder
65;31.6;31.6;0.2;0.0019992902119098056;0.002582271167285378;0.0023143796992481204;is
66;364.0;164.0;1.7;0.016180674091099325;0.013449291104307079;0.017771225716167953;captured
67;75.8;75.8;0.3;0.003259035633642855;0.004987055968266962;0.002971421917625923;in
68;302.6;120.9;1.3;0.012393600988264883;0.00907017357622251;0.012558237786435302;different
69;241.5;173.2;1.0;0.012719722101344363;0.012025893555938253;0.01212909894755673;stages
70;89.9;89.9;0.4;0.005800675017792723;0.0077799939207540535;0.005279263532532755;of
71;154.2;115.9;0.8;0.006532485655003745;0.008092450895622003;0.008437849703395846;the
72;229.9;163.3;0.9;0.010445542066470618;0.012176339551680218;0.009771065335350103;tricks,
73;141.4;104.0;0.7;0.006146373569918284;0.007602141825644395;0.0064257189894428215;from
74;33.3;33.3;0.1;0.0016634197512363255;0.002169098488796248;0.0014285714285714286;the
75;148.3;128.3;0.8;0.007577960401557203;0.009946612887081383;0.008960477221229186;initial
76;238.3;215.0;0.9;0.01155219981625391;0.015542294826856849;0.010483033612206628;approach
77;50.0;50.0;0.2;0.0021500164878330624;0.003120015240874599;0.0021804511278195487;to
78;83.3;83.3;0.4;0.004243230207700478;0.005947825061328872;0.004807680530463515;the
79;120.9;100.9;0.6;0.005959744772882379;0.007762900187030257;0.006239262856179203;peak
80;36.7;36.7;0.1;0.00183325840451571;0.002390568004168838;0.0014285714285714286;of
81;74.9;74.9;0.4;0.003755566704781684;0.005500872294216708;0.004503775380823338;the
82;73.2;58.2;0.4;0.0026001026086337345;0.003587792385166276;0.0031796859405150042;stunt
83;135.0;135.0;0.5;0.008138411638087355;0.010538109973168047;0.006742967110146647;and
84;56.8;33.4;0.3;0.001569363294631471;0.001865383674731276;0.0020676691729323306;the
85;188.6;145.2;0.9;0.013002943254346111;0.012789545970241453;0.01239241792673689;landing.
86;0.0;0.0;0.0;0.0;0.0;0.0;The
87;214.1;152.5;1.3;0.01194171698490953;0.012631028064532432;0.01617198424966985;collage
88;142.5;125.9;0.7;0.009325593739743574;0.010479995434778627;0.009640197974802815;captures
89;104.1;104.1;0.4;0.0043589169058839946;0.006890804932326386;0.004562483795696137;the
90;159.9;86.6;0.8;0.009433397273468952;0.007199540220060427;0.010653418319999379;essence
91;90.0;43.4;0.4;0.003733899473821548;0.0027040386774728397;0.004360902255639097;of
92;40.0;40.0;0.2;0.0021570868499598437;0.003084185126426369;0.002382032667876588;the
93;300.2;160.8;1.5;0.015124603528964619;0.011959311468270038;0.01835900564846165;skateboarder's
94;218.2;181.6;1.1;0.013675679963451532;0.015837316285996356;0.014085518084256319;performance
95;51.7;21.7;0.2;0.002582546580748289;0.0014134966128191767;0.002857142857142857;and
96;82.4;52.5;0.5;0.002878423093942672;0.003377448678558032;0.004095426923473066;the
97;314.7;169.8;1.3;0.014755488694309139;0.01318450827103582;0.014206335229080672;excitement
98;91.6;91.6;0.4;0.005789182355132367;0.007460863559998527;0.006078502102332292;of
99;58.3;58.3;0.2;0.002379501717381923;0.003560404832082982;0.0020864661654135335;the
100;253.2;178.2;1.1;0.014962532873607489;0.015245909817168076;0.014668224851173611;sport.
