number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
39;291.6;270.0;0.9;0.031774400296658116;0.03540194808195889;0.019166679691347624;phrase
40;163.3;111.7;0.9;0.012917962685627579;0.014196772931889465;0.016264718907033897;"""my"
41;348.3;189.9;1.5;0.032136548089681014;0.0236422232221015;0.02886947275277446;goal
42;55.7;45.7;0.4;0.007165739717515077;0.00681682144254279;0.010242763772175537;is
43;100.9;67.5;0.6;0.007929313580024019;0.007537788904064291;0.010060931899641577;not
44;150.0;133.3;0.7;0.014671251878255373;0.015509208284666379;0.013987029452873856;to
45;16.7;16.7;0.1;0.0014095205941931127;0.0022552329507089805;0.0016129032258064516;be
46;179.2;144.2;0.9;0.017712859379036196;0.018026002846544188;0.018347668215789658;better
47;73.4;73.4;0.4;0.005955888131194147;0.008886310721021508;0.0072763902422346444;than
48;206.8;158.5;1.0;0.018586101273897464;0.01989100868174984;0.01881777657299479;anyone
49;234.8;163.2;1.0;0.0191466037968064;0.019219894037690137;0.0184905253586468;"else"""
50;221.7;121.6;1.1;0.01875661274824104;0.016303774653480024;0.018487169061172856;reflects
51;98.3;98.3;0.4;0.008082680008521439;0.011052997374196153;0.007537828150731377;my
52;589.3;165.9;2.4;0.04064704177658177;0.023048994592655244;0.04041543725889077;determination
53;54.3;54.3;0.4;0.005306287739619522;0.006774234849355497;0.007885709238650415;for
54;261.8;140.1;1.3;0.02102033434075314;0.018144231249982188;0.0221679166290172;personal
55;221.5;114.1;1.3;0.01830620946637629;0.013642339346001148;0.024198993924800377;development
56;142.6;89.2;0.6;0.009674323291648274;0.01035016103698503;0.009147375079063883;and
57;170.1;108.4;0.7;0.014242409481432548;0.012095056119856843;0.012722222222222222;progress.
58;119.1;95.0;0.6;0.011868207357154294;0.013051923850670426;0.01186968562490384;It
59;331.9;211.8;1.3;0.029081754652268355;0.028020514315490054;0.02376230934105697;emphasizes
60;66.6;31.6;0.4;0.003997308360547065;0.0036036035310999318;0.005225806451612904;that
61;29.2;29.2;0.2;0.003252292358496336;0.004442088706759663;0.00396078431372549;|
62;63.4;63.4;0.3;0.0062201782849265145;0.008578442630883979;0.005857142857142858;will
63;184.7;115.6;0.9;0.017432221571886872;0.014407706095073095;0.016457137810078987;strive
64;51.7;51.7;0.3;0.00464137220972141;0.006124831345227569;0.005726890756302521;to
65;217.4;92.5;1.1;0.017738614732021648;0.01153393726862605;0.018708216619981326;improve
66;156.6;68.3;0.7;0.010002280504683683;0.008801575890969799;0.01055984555984556;myself
67;189.2;68.3;0.8;0.011238722800374518;0.009089570918356856;0.010857142857142857;regardless
68;34.2;34.2;0.2;0.0027744703503106718;0.004158254144539006;0.00296078431372549;of
69;169.1;127.4;0.8;0.01488798594365392;0.016692059429333064;0.014958463071366298;external
70;186.1;103.5;0.9;0.010813609043316377;0.011527540594132689;0.013145116110960513;factors
71;0.0;0.0;0.0;0.0;0.0;0.0;or
72;428.9;136.5;1.9;0.029481899984209296;0.017834187104348233;0.029825713080931293;competition.
