number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
53;139.9;123.2;0.7;0.016116697446437993;0.02200520267658886;0.019942578680564496;the
54;310.0;214.2;1.3;0.016802889052624028;0.016034383791064956;0.01586900966379725;background.
55;288.3;185.0;1.2;0.02894004111935066;0.03324825927326085;0.025636954999064356;There
56;242.5;172.5;0.9;0.01510099880909391;0.013313198310433413;0.011411082670936537;are
57;354.8;170.0;1.6;0.05285426509212856;0.030416349715382325;0.04236208929962969;several
58;289.1;194.1;1.2;0.01626743713882697;0.013816153185067365;0.014609764995581245;objects
59;276.7;171.6;1.3;0.015370696305831868;0.01312225076394711;0.01563731849567281;scattered
60;185.0;174.2;0.8;0.010731177899173919;0.012968452773155642;0.010000871125805522;around
61;100.0;78.4;0.4;0.004553077724913879;0.005266219203595479;0.004180340623787924;the
62;139.2;139.2;0.7;0.008520116064722142;0.01049223330124486;0.009260801341205669;room,
63;199.3;146.8;1.0;0.010283848875376709;0.010212668153112576;0.011361385624355397;including
64;25.0;25.0;0.1;0.0010367421414945676;0.00154206760424377;0.001020408163265306;a
65;133.3;124.1;0.8;0.007350835563768809;0.009000469834328713;0.01013615894172239;TV,
66;26.6;26.6;0.1;0.001562867215041128;0.0016780217007317689;0.0015625;a
67;196.6;159.9;0.8;0.01019492454536556;0.011676900227484223;0.009089872415342187;laptop,
68;40.8;40.8;0.2;0.002893872674132604;0.0032210693337068387;0.0032018442622950825;a
69;209.2;190.8;0.8;0.011172553939163454;0.014256154410235306;0.009089872415342187;cell
70;214.5;169.4;1.0;0.012065050148349802;0.012948560898427422;0.012304778328629955;phone,
71;38.3;38.3;0.1;0.0017842169011459985;0.0024050235478806905;0.0011494252873563218;and
72;95.1;70.1;0.4;0.004580974351077061;0.0053018137462839485;0.004142026447542713;a
73;233.3;191.6;1.0;0.013614410468099383;0.01440930531302125;0.012425213173354257;few
74;259.1;140.8;1.2;0.013213330413198087;0.009905153781732932;0.013640210467663815;bottles.
75;44.9;44.9;0.3;0.002602915174410701;0.003332046194889529;0.003824250462181497;A
76;312.7;199.2;1.4;0.01723055415254612;0.01480628979914051;0.01693166712299964;refrigerator
77;86.7;86.7;0.3;0.004476982954668368;0.005811435669369666;0.003694019274376417;can
78;230.9;199.2;0.6;0.012110536976475603;0.013904111179899054;0.00720550049126196;be
79;134.3;109.3;0.7;0.008599974366521669;0.008673337324363864;0.00969970583558769;seen
80;96.7;96.7;0.4;0.004682629078958396;0.0064342023141629985;0.004417308198096376;in
81;41.7;41.7;0.3;0.002608297022812648;0.003304696830733213;0.004198213964021927;the
82;203.4;160.9;0.9;0.01246810351000196;0.012841696690294866;0.011546590264925626;kitchen
83;90.0;75.0;0.5;0.004214889067636968;0.004934863451686427;0.005450200755868548;area,
84;67.5;67.5;0.5;0.003535535920480659;0.004564024890438665;0.005833543571633729;and
85;20.0;13.3;0.2;0.0010504753400913914;0.0011247357293868922;0.0019801980198019802;a
86;342.2;210.7;1.8;0.01886291771001206;0.015736916372050814;0.02052257903238914;microwave
87;35.0;35.0;0.2;0.0017971162680620039;0.0024145598938057028;0.002260536398467433;is
88;151.4;139.8;0.7;0.009713767973642535;0.011163554944206792;0.008955210437287689;also
89;226.5;186.6;1.0;0.012384005624515769;0.013629613076772804;0.01217070457642715;present.
90;120.1;120.1;0.6;0.0060657223518967105;0.008582153547765184;0.006531002713615343;The
91;292.8;226.0;0.9;0.017653618366673972;0.01659182330881239;0.011640792644586421;living
92;116.7;116.7;0.5;0.006452475652143015;0.008469222849181937;0.005968254131064781;room
93;91.8;91.8;0.4;0.005847615010970672;0.007058149756156482;0.005361497936928972;is
94;182.6;165.9;0.8;0.011056510990157854;0.012674990191223756;0.010410226628561989;furnished
95;101.6;78.3;0.4;0.005653765198530947;0.0056655141218887334;0.00450801114594218;with
96;53.3;38.3;0.4;0.003315066065757518;0.003079219290019143;0.0048842792663017385;a
97;107.5;82.4;0.6;0.006306755615728399;0.006022231294437323;0.0077229170592299475;chair
98;44.1;44.1;0.2;0.0022315471350489793;0.002752846322935712;0.002582908163265306;and
99;60.0;60.0;0.3;0.004119390866224843;0.005122449435904996;0.0038868190097698296;a
100;218.5;153.5;0.9;0.012803922247358195;0.011251995100734116;0.010954790412243919;potted
101;118.3;118.3;0.7;0.007114917368145743;0.008757521724564808;0.009260801341205669;plant,
102;174.3;149.3;0.6;0.01053599038996248;0.011768563237573632;0.0071930160967550935;adding
103;53.3;40.0;0.3;0.0029375981095409627;0.0026304552420367503;0.003809691011235955;a
104;184.8;123.3;0.8;0.0103941178219744;0.009249456634930367;0.009364860645648823;touch
105;45.0;45.0;0.2;0.002879604144968206;0.0035350743951370013;0.002788769549651404;of
106;174.2;124.9;0.9;0.010245162038306655;0.009289204878344715;0.011093410055836854;greenery
107;38.4;38.4;0.2;0.002246769133206784;0.0029187367411307404;0.0025588697017268442;to
108;67.5;67.5;0.3;0.003643903729420256;0.004513871647174226;0.0038482889237199587;the
109;137.5;112.5;0.6;0.008488965265947723;0.008441323829584456;0.007709278151751443;space.
